Date,Campaign name,Ad set name,Ad name,External destination URL,Reach,Amount spent,Impressions,Post engagements,Page likes,Post reactions,Clicks to play video,Three-second video views,Video watches at 100%,Video average watch time,Post comments,Post shares
2018-05-11,2.38E+16,Jackson,enbridge_GreatLakes_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=fact_greatlakes_6,4,0.03,4,0,,0,0,,0,1,,
2018-05-11,2.38E+16,Jackson,enbridge_GreatLakes_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=fact_greatlakes_15,625,3.71,635,81,,0,79,,14,2,,
2018-05-11,2.38E+16,Kalamazoo,enbridge_GreatLakes_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=aggressive_greatlakes_6,6,0.03,7,1,,0,1,,0,2,,
2018-05-11,2.38E+16,Oakland,enbridge_GreatLakes_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=fact_greatlakes_15,930,5.67,950,155,,2,151,,26,2,,
2018-05-11,2.38E+16,Oakland,enbridge_GreatLakes_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=fact_greatlakes_6,8,0.06,8,2,,0,2,,1,4,,
2018-05-11,2.38E+16,Oakland,enbridge_GreatLakes_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=emotional_greatlakes_6,201,1.42,203,15,,0,15,,9,1,,
2018-05-11,2.38E+16,Oakland,enbridge_GreatLakes_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=emotional_greatlakes_15,1463,9.51,1493,198,,0,196,,31,2,,
2018-05-11,2.38E+16,Oakland,enbridge_GreatLakes_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=aggressive_greatlakes_15,277,1.63,280,33,,0,32,,3,2,,
2018-05-11,2.38E+16,Oakland,enbridge_GreatLakes_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=aggressive_greatlakes_6,13,0.08,13,0,,0,0,,0,0,,
2018-05-11,2.38E+16,Livingston,enbridge_GreatLakes_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=emotional_greatlakes_6,53,0.36,53,5,,0,5,,1,1,,
2018-05-11,2.38E+16,Livingston,enbridge_GreatLakes_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=fact_greatlakes_6,8,0.04,8,2,,0,2,,1,2,,
2018-05-11,2.38E+16,Livingston,enbridge_GreatLakes_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=aggressive_greatlakes_15,107,0.67,108,17,,0,17,,3,3,,
2018-05-11,2.38E+16,Calhoun,enbridge_GreatLakes_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=aggressive_greatlakes_6,1,0,1,0,,0,0,,0,0,,
2018-05-11,2.38E+16,Livingston,enbridge_GreatLakes_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=fact_greatlakes_15,223,1.41,225,24,,0,24,,1,2,,
2018-05-11,2.38E+16,Ingham,enbridge_GreatLakes_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=aggressive_greatlakes_6,39,0.24,41,4,,0,4,,2,1,,
2018-05-11,2.38E+16,Livingston,enbridge_GreatLakes_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=aggressive_greatlakes_6,5,0.02,5,0,,0,0,,0,0,,
2018-05-11,2.38E+16,Ingham,enbridge_GreatLakes_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=emotional_greatlakes_15,533,3.21,539,78,,1,73,,18,3,,
2018-05-11,2.38E+16,Ingham,enbridge_GreatLakes_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=aggressive_greatlakes_15,268,1.6,269,31,,0,31,,7,2,,
2018-05-11,2.38E+16,Ingham,enbridge_GreatLakes_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=emotional_greatlakes_6,109,0.71,109,6,,0,6,,2,1,,
2018-05-11,2.38E+16,Calhoun,enbridge_GreatLakes_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=emotional_greatlakes_6,11,0.06,11,1,,0,1,,1,1,,
2018-05-11,2.38E+16,Ingham,enbridge_GreatLakes_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=fact_greatlakes_6,5,0.02,5,0,,0,0,,0,0,,
2018-05-11,2.38E+16,Calhoun,enbridge_GreatLakes_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=fact_greatlakes_15,1824,11.35,1860,212,,2,209,,36,2,,
2018-05-11,2.38E+16,Calhoun,enbridge_GreatLakes_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=fact_greatlakes_6,4,0.02,4,1,,0,1,,0,3,,
2018-05-11,2.38E+16,Ingham,enbridge_GreatLakes_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=fact_greatlakes_15,872,5.45,879,89,,0,86,,8,2,,
2018-05-11,2.38E+16,Calhoun,enbridge_GreatLakes_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=emotional_greatlakes_15,156,0.99,157,22,,0,22,,2,2,,
2018-05-11,2.38E+16,Macomb,enbridge_GreatLakes_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=fact_greatlakes_15,953,5.97,953,106,,1,104,,8,2,,
2018-05-11,2.38E+16,Calhoun,enbridge_GreatLakes_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=aggressive_greatlakes_15,331,1.95,332,45,,0,45,,3,2,,
2018-05-11,2.38E+16,Van Buren,enbridge_whatwillittake_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=Aggressive_Whats-It-Going-To-Take_15,118,0.65,118,20,,0,20,,4,4,,
2018-05-13,2.38E+16,15,enbridge_GreatLakes_aggressive_15,http://defendmichigan.com/line5?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=aggressive_greatlakes_15,4986,18.66,5140,478,,1,472,,66,2,,
2018-05-13,2.38E+16,6th District,enbridge_anchor_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_6,4696,20.52,4970,488,,1,483,,197,1,,
2018-05-13,2.38E+16,14th District,enbridge_anchor_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_15,2000,8.1,2025,119,,0,118,,21,1,,
2018-05-13,2.38E+16,14th District,enbridge_anchor_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_6,8538,36.69,8773,781,,3,772,,345,1,,
2018-05-13,2.38E+16,14th District,enbridge_anchor_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_15,2002,8.32,2022,125,,0,123,,24,1,,
2018-05-13,2.38E+16,14th District,enbridge_anchor_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_6,7838,33.42,8124,709,,3,697,,304,1,,
2018-05-13,2.38E+16,14th District,enbridge_anchor_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_6,2571,10.25,2643,201,,1,198,,88,1,,
2018-05-13,2.38E+16,10th District,enbridge_anchor_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_15,862,3.49,879,86,,0,85,,9,1,,
2018-05-13,2.38E+16,10th District,enbridge_anchor_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_6,3467,15.23,3681,386,,1,382,,195,1,,
2018-05-13,2.38E+16,10th District,enbridge_anchor_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_6,3586,15.45,3777,431,,1,427,,204,1,,
2018-05-13,2.38E+16,10th District,enbridge_anchor_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_15,849,3.61,875,49,,0,49,,6,1,,
2018-05-13,2.38E+16,10th District,enbridge_anchor_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_6,1257,5.21,1308,122,,0,121,,60,1,,
2018-05-13,2.38E+16,10th District,enbridge_anchor_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_15,853,3.59,866,67,,0,67,,7,1,,
2018-05-13,2.38E+16,6th District,enbridge_anchor_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_15,1169,4.83,1185,109,,0,108,,16,1,,
2018-05-13,2.38E+16,6th District,enbridge_anchor_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_6,4915,20.48,5148,449,,2,447,,179,1,,
2018-05-13,2.38E+16,6th District,enbridge_anchor_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_15,1180,4.89,1194,93,,0,92,,10,1,,
2018-05-13,2.38E+16,6th District,enbridge_anchor_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_15,1183,4.68,1212,97,,0,95,,7,1,,
2018-05-13,2.38E+16,8th District,enbridge_anchor_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_6,1944,8.14,2022,220,,1,219,,96,1,,
2018-05-13,2.38E+16,11th District,enbridge_anchor_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_15,1291,6.16,1322,123,,1,120,,10,1,,
2018-05-13,2.38E+16,5th District,enbridge_anchor_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_15,1494,6,1533,137,,0,136,,16,1,,
2018-05-13,2.38E+16,5th District,enbridge_anchor_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_15,1497,6.18,1527,145,,1,140,,26,2,,
2018-05-13,2.38E+16,11th District,enbridge_anchor_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_6,1671,6.94,1716,220,,2,218,,101,1,,
2018-05-13,2.38E+16,11th District,enbridge_anchor_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_15,1260,6.06,1271,110,,0,107,,19,1,,
2018-05-13,2.38E+16,11th District,enbridge_anchor_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_6,4444,19.81,4625,531,,2,525,,230,1,,
2018-05-13,2.38E+16,11th District,enbridge_anchor_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_6,4980,21.76,5231,564,,4,558,,266,1,,
2018-05-13,2.38E+16,11th District,enbridge_anchor_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_15,1521,7.25,1556,108,,0,107,,10,1,,
2018-05-13,2.38E+16,6th District,enbridge_anchor_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_6,1719,6.64,1762,156,,0,154,,75,1,,
2018-05-13,2.38E+16,4th District,enbridge_anchor_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_15,670,3.31,685,53,,1,50,,4,1,,
2018-05-13,2.38E+16,4th District,enbridge_anchor_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_6,796,3.61,807,63,,0,63,,29,1,,
2018-05-13,2.38E+16,4th District,enbridge_anchor_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_6,2439,11.92,2525,245,,1,240,,101,1,,
2018-05-13,2.38E+16,4th District,enbridge_anchor_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_6,2304,9.94,2390,224,,1,221,,103,1,,
2018-05-13,2.38E+16,4th District,enbridge_anchor_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_15,688,3.59,697,47,,1,45,,4,1,,
2018-05-13,2.38E+16,4th District,enbridge_anchor_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_15,745,3.11,759,69,,1,67,,7,1,,
2018-05-13,2.38E+16,14th District,enbridge_anchor_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_15,2002,7.98,2023,138,,0,132,,20,1,,
2018-05-13,2.38E+16,8th District,enbridge_anchor_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_15,1400,6.01,1417,125,,1,122,,6,1,,
2018-05-13,2.38E+16,5th District,enbridge_anchor_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_6,2020,7.97,2075,162,,0,159,,88,1,,
2018-05-13,2.38E+16,12th District,enbridge_anchor_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_15,1886,7.66,1918,163,,5,155,,17,1,,
2018-05-13,2.38E+16,13th District,enbridge_anchor_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_6,17500,75.16,18115,1643,,3,1625,,755,1,,
2018-05-13,2.38E+16,13th District,enbridge_anchor_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_15,3169,13.43,3219,205,,0,201,,33,1,,
2018-05-13,2.38E+16,13th District,enbridge_anchor_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_15,3208,12.82,3235,216,,0,209,,46,1,,
2018-05-13,2.38E+16,12th District,enbridge_anchor_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_15,1714,6.87,1736,137,,1,132,,15,1,,
2018-05-13,2.38E+16,12th District,enbridge_anchor_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_6,1940,7.83,1991,184,,0,182,,71,1,,
2018-05-13,2.38E+16,12th District,enbridge_anchor_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_15,1692,6.89,1719,140,,0,139,,24,1,,
2018-05-13,2.38E+16,12th District,enbridge_anchor_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_6,6498,28.36,6738,664,,1,659,,306,1,,
2018-05-13,2.38E+16,13th District,enbridge_anchor_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_15,3183,12.85,3204,185,,0,180,,26,1,,
2018-05-13,2.38E+16,12th District,enbridge_anchor_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_6,6710,29.42,7073,735,,2,732,,329,1,,
2018-05-13,2.38E+16,3rd District,enbridge_anchor_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_15,1423,6.02,1443,130,,0,128,,16,1,,
2018-05-13,2.38E+16,3rd District,enbridge_anchor_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_15,1438,5.68,1452,142,,0,142,,16,1,,
2018-05-13,2.38E+16,3rd District,enbridge_anchor_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_6,1899,7.53,1943,155,,1,150,,71,1,,
2018-05-13,2.38E+16,3rd District,enbridge_anchor_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_15,1452,5.68,1469,117,,0,113,,17,1,,
2018-05-13,2.38E+16,3rd District,enbridge_anchor_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_6,6098,25.71,6289,569,,2,556,,278,1,,
2018-05-13,2.38E+16,13th District,enbridge_anchor_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_6,9016,38.03,9387,825,,0,819,,371,1,,
2018-05-13,2.38E+16,13th District,enbridge_anchor_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_6,3670,14.73,3752,294,,0,290,,132,1,,
2018-05-13,2.38E+16,8th District,enbridge_anchor_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_6,5898,26.28,6192,697,,2,691,,330,1,,
2018-05-13,2.38E+16,7th District,enbridge_anchor_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_15,1198,5.21,1230,121,,2,119,,13,2,,
2018-05-13,2.38E+16,8th District,enbridge_anchor_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_6,6114,25.59,6257,641,,3,635,,278,1,,
2018-05-13,2.38E+16,8th District,enbridge_anchor_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_15,1397,5.89,1413,106,,0,104,,16,1,,
2018-05-13,2.38E+16,8th District,enbridge_anchor_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_15,1395,5.89,1430,127,,0,125,,17,1,,
2018-05-13,2.38E+16,7th District,enbridge_anchor_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_15,1065,4.72,1083,94,,0,93,,13,2,,
2018-05-13,2.38E+16,7th District,enbridge_anchor_fact_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_6,4280,18.91,4543,490,,2,485,,225,1,,
2018-05-13,2.38E+16,7th District,enbridge_anchor_fact_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_fact_15,1060,4.69,1094,90,,1,88,,12,1,,
2018-05-13,2.38E+16,7th District,enbridge_anchor_aggressive_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_6,1221,4.81,1260,127,,0,127,,62,1,,
2018-05-13,2.38E+16,9th District,enbridge_anchor_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_6,1598,6.7,1642,173,,0,173,,79,1,,
2018-05-13,2.38E+16,7th District,enbridge_anchor_emotional_6,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_6,4401,18.7,4630,521,,1,518,,252,1,,
2018-05-13,2.38E+16,9th District,enbridge_anchor_emotional_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_emotional_15,1250,5.19,1271,89,,0,87,,9,1,,
2018-05-13,2.38E+16,9th District,enbridge_anchor_aggressive_15,http://defendmichigan.com/line5/?utm_source=facebook&utm_medium=social&utm_campaign=geo&utm_content=enbridge_anchor_aggressive_15,1244,5.12,1265,113,,1,108,,17,1,,
